0.6Amp,0.6MeV,0.3Amp,0.3MeV
4.26E+01,100.7272727,74,100.6422018
4.26E+01,100.7272727,74.1,100.6422018
4.26E+01,100.7272727,74.1,100.6422018
4.26E+01,100.7272727,74.1,100.6422018
4.26E+01,100.7272727,74.1,100.6422018
4.26E+01,100.7727273,74.1,100.6422018
4.27E+01,100.7727273,74.2,100.6422018
4.29E+01,100.7727273,74.3,100.6422018
4.30E+01,100.7727273,74.3,100.6422018
4.31E+01,100.7727273,74.4,100.6422018
4.31E+01,100.7727273,74.4,100.6422018
4.33E+01,100.8181818,74.6,100.6422018
4.33E+01,100.8181818,74.7,100.733945
4.35E+01,100.8181818,74.7,100.733945
4.35E+01,100.8181818,75,100.733945
4.37E+01,100.8181818,75.2,100.733945
4.37E+01,100.8181818,75.2,100.733945
4.38E+01,100.8181818,75.2,100.733945
4.38E+01,100.8636364,75.3,100.733945
4.40E+01,100.8636364,75.6,100.8256881
4.44E+01,100.8636364,75.6,100.8256881
4.45E+01,100.8636364,75.7,100.8256881
4.46E+01,100.8636364,75.7,100.8256881
4.46E+01,100.8636364,75.7,100.8256881
4.47E+01,100.8636364,75.7,100.8256881
4.48E+01,100.8636364,75.8,100.8256881
4.52E+01,100.9090909,75.8,100.8256881
4.53E+01,100.9090909,75.9,100.8256881
4.54E+01,100.9090909,75.9,100.8256881
4.54E+01,100.9090909,75.9,100.8256881
4.56E+01,100.9090909,76,100.8256881
4.57E+01,100.9090909,76.1,100.8256881
4.57E+01,100.9090909,76.1,100.8256881
4.58E+01,100.9090909,76.1,100.8256881
4.58E+01,100.9090909,76.2,100.9174312
4.60E+01,100.9090909,76.3,100.9174312
4.60E+01,100.9090909,76.4,100.9174312
4.60E+01,100.9545455,76.4,100.9174312
4.61E+01,100.9545455,76.4,100.9174312
4.61E+01,100.9545455,76.6,100.9174312
4.62E+01,100.9545455,76.6,100.9174312
4.65E+01,100.9545455,76.7,100.9174312
4.65E+01,100.9545455,76.7,100.9174312
4.65E+01,100.9545455,76.9,100.9174312
4.66E+01,100.9545455,76.9,100.9174312
4.68E+01,100.9545455,77,101.0091743
4.69E+01,100.9545455,77,101.0091743
4.69E+01,100.9545455,77.1,101.0091743
4.72E+01,100.9545455,77.2,101.0091743
4.72E+01,100.9545455,77.2,101.0091743
4.76E+01,100.9545455,77.2,101.0091743
4.76E+01,100.9545455,77.3,101.0091743
4.76E+01,100.9545455,77.4,101.0091743
4.77E+01,101,77.5,101.0091743
4.77E+01,101,77.6,101.0091743
4.77E+01,101,77.6,101.1009174
4.78E+01,101,77.7,101.1009174
4.78E+01,101,77.7,101.1009174
4.78E+01,101,77.7,101.1009174
4.79E+01,101,77.7,101.1009174
4.80E+01,101,77.8,101.1009174
4.81E+01,101,77.8,101.1009174
4.81E+01,101.0454545,77.9,101.1009174
4.82E+01,101.0454545,77.9,101.1009174
4.83E+01,101.0454545,77.9,101.1009174
4.83E+01,101.0454545,77.9,101.1926606
4.83E+01,101.0454545,77.9,101.1926606
4.86E+01,101.0454545,77.9,101.1926606
4.86E+01,101.0454545,78,101.1926606
4.87E+01,101.0454545,78.1,101.1926606
4.89E+01,101.0454545,78.2,101.1926606
4.90E+01,101.0454545,78.2,101.1926606
4.90E+01,101.0454545,78.2,101.1926606
4.91E+01,101.0454545,78.2,101.1926606
4.92E+01,101.0909091,78.3,101.1926606
4.93E+01,101.0909091,78.3,101.1926606
4.93E+01,101.0909091,78.3,101.1926606
4.97E+01,101.0909091,78.3,101.1926606
4.98E+01,101.1363636,78.4,101.1926606
4.98E+01,101.1363636,78.5,101.2844037
4.99E+01,101.1363636,78.5,101.2844037
4.99E+01,101.1363636,78.6,101.2844037
5.00E+01,101.1363636,78.6,101.2844037
5.00E+01,101.1363636,78.6,101.2844037
5.01E+01,101.1363636,78.7,101.2844037
5.02E+01,101.1363636,78.7,101.2844037
5.04E+01,101.1363636,78.9,101.2844037
5.04E+01,101.1363636,78.9,101.2844037
5.04E+01,101.1818182,79.1,101.3761468
5.05E+01,101.1818182,79.1,101.3761468
5.05E+01,101.1818182,79.2,101.3761468
5.06E+01,101.1818182,79.3,101.3761468
5.07E+01,101.1818182,79.3,101.3761468
5.07E+01,101.1818182,79.4,101.3761468
5.08E+01,101.1818182,79.4,101.3761468
5.08E+01,101.1818182,79.4,101.3761468
5.09E+01,101.1818182,79.4,101.3761468
5.10E+01,101.1818182,79.5,101.4678899
5.12E+01,101.1818182,79.5,101.4678899
5.14E+01,101.1818182,79.5,101.4678899
5.15E+01,101.1818182,79.5,101.4678899
5.16E+01,101.2272727,79.6,101.4678899
5.17E+01,101.2272727,79.6,101.4678899
5.18E+01,101.2272727,79.6,101.559633
5.18E+01,101.2272727,79.6,101.559633
5.19E+01,101.2272727,79.6,101.559633
5.19E+01,101.2272727,79.6,101.559633
5.21E+01,101.2272727,79.7,101.559633
5.23E+01,101.2727273,79.7,101.559633
5.24E+01,101.2727273,79.8,101.559633
5.25E+01,101.2727273,79.8,101.559633
5.25E+01,101.2727273,79.9,101.559633
5.25E+01,101.2727273,79.9,101.6513761
5.25E+01,101.2727273,80,101.6513761
5.26E+01,101.2727273,80,101.6513761
5.27E+01,101.3181818,80,101.6513761
5.27E+01,101.3181818,80.1,101.6513761
5.27E+01,101.3181818,80.1,101.6513761
5.27E+01,101.3181818,80.1,101.6513761
5.27E+01,101.3181818,80.1,101.7431193
5.28E+01,101.3181818,80.1,101.7431193
5.28E+01,101.3181818,80.2,101.7431193
5.29E+01,101.3181818,80.3,101.7431193
5.29E+01,101.3181818,80.3,101.7431193
5.30E+01,101.3181818,80.4,101.7431193
5.30E+01,101.3636364,80.4,101.7431193
5.30E+01,101.3636364,80.4,101.8348624
5.30E+01,101.3636364,80.4,101.8348624
5.30E+01,101.3636364,80.5,101.8348624
5.31E+01,101.3636364,80.5,101.8348624
5.31E+01,101.3636364,80.5,101.8348624
5.32E+01,101.3636364,80.6,101.8348624
5.32E+01,101.4090909,80.6,101.8348624
5.33E+01,101.4090909,80.6,101.8348624
5.33E+01,101.4090909,80.7,101.8348624
5.34E+01,101.4090909,80.7,101.8348624
5.37E+01,101.4090909,80.8,101.8348624
5.38E+01,101.4090909,80.8,101.8348624
5.38E+01,101.4090909,80.9,101.8348624
5.38E+01,101.4545455,80.9,101.8348624
5.39E+01,101.4545455,80.9,101.8348624
5.39E+01,101.4545455,80.9,101.8348624
5.40E+01,101.4545455,80.9,101.9266055
5.40E+01,101.4545455,81,101.9266055
5.40E+01,101.4545455,81.1,101.9266055
5.42E+01,101.5,81.1,101.9266055
5.42E+01,101.5,81.2,101.9266055
5.42E+01,101.5,81.2,101.9266055
5.43E+01,101.5,81.2,102.0183486
5.46E+01,101.5,81.3,102.0183486
5.48E+01,101.5,81.3,102.0183486
5.48E+01,101.5454545,81.3,102.0183486
5.49E+01,101.5454545,81.4,102.0183486
5.50E+01,101.5454545,81.4,102.0183486
5.50E+01,101.5454545,81.4,102.0183486
5.50E+01,101.5454545,81.4,102.0183486
5.50E+01,101.5454545,81.5,102.1100917
5.50E+01,101.5454545,81.5,102.1100917
5.51E+01,101.5454545,81.5,102.1100917
5.53E+01,101.5454545,81.5,102.1100917
5.53E+01,101.5454545,81.5,102.1100917
5.54E+01,101.5454545,81.5,102.1100917
5.54E+01,101.5909091,81.6,102.1100917
5.54E+01,101.5909091,81.6,102.1100917
5.55E+01,101.5909091,81.6,102.1100917
5.56E+01,101.5909091,81.6,102.1100917
5.58E+01,101.5909091,81.7,102.1100917
5.58E+01,101.5909091,81.7,102.1100917
5.58E+01,101.5909091,81.7,102.2018349
5.59E+01,101.6363636,81.8,102.2018349
5.59E+01,101.6363636,81.8,102.2018349
5.60E+01,101.6363636,81.8,102.2018349
5.60E+01,101.6363636,81.9,102.2018349
5.60E+01,101.6363636,81.9,102.2018349
5.61E+01,101.6363636,82,102.2018349
5.61E+01,101.6818182,82,102.2018349
5.63E+01,101.6818182,82,102.2018349
5.64E+01,101.6818182,82.1,102.293578
5.64E+01,101.6818182,82.1,102.293578
5.65E+01,101.6818182,82.1,102.293578
5.65E+01,101.6818182,82.1,102.293578
5.68E+01,101.6818182,82.1,102.293578
5.69E+01,101.6818182,82.1,102.293578
5.70E+01,101.6818182,82.1,102.293578
5.72E+01,101.6818182,82.2,102.293578
5.72E+01,101.6818182,82.2,102.293578
5.73E+01,101.7272727,82.2,102.293578
5.74E+01,101.7272727,82.2,102.293578
5.74E+01,101.7272727,82.3,102.293578
5.75E+01,101.7272727,82.3,102.293578
5.75E+01,101.7272727,82.3,102.3853211
5.75E+01,101.7272727,82.4,102.3853211
5.76E+01,101.7272727,82.4,102.3853211
5.77E+01,101.7272727,82.4,102.3853211
5.79E+01,101.7272727,82.4,102.3853211
5.79E+01,101.7272727,82.4,102.3853211
5.80E+01,101.7727273,82.4,102.3853211
5.82E+01,101.7727273,82.5,102.3853211
5.84E+01,101.7727273,82.5,102.4770642
5.85E+01,101.7727273,82.5,102.4770642
5.86E+01,101.7727273,82.5,102.4770642
5.87E+01,101.7727273,82.5,102.4770642
5.88E+01,101.8181818,82.5,102.5688073
5.89E+01,101.8181818,82.5,102.5688073
5.90E+01,101.8181818,82.6,102.5688073
5.94E+01,101.8181818,82.6,102.5688073
5.97E+01,101.8181818,82.7,102.5688073
5.97E+01,101.8181818,82.7,102.5688073
5.98E+01,101.8181818,82.7,102.5688073
5.98E+01,101.8181818,82.7,102.5688073
5.98E+01,101.8181818,82.7,102.6605505
6.00E+01,101.8181818,82.7,102.6605505
6.01E+01,101.8636364,82.7,102.6605505
6.01E+01,101.8636364,82.7,102.6605505
6.01E+01,101.8636364,82.8,102.6605505
6.01E+01,101.8636364,82.8,102.7522936
6.02E+01,101.8636364,82.8,102.7522936
6.02E+01,101.8636364,82.8,102.8440367
6.02E+01,101.8636364,82.8,102.8440367
6.03E+01,101.9090909,82.9,102.8440367
6.03E+01,101.9090909,82.9,102.8440367
6.04E+01,101.9090909,82.9,102.8440367
6.04E+01,101.9090909,82.9,102.9357798
6.06E+01,101.9090909,83,102.9357798
6.06E+01,101.9090909,83,102.9357798
6.07E+01,101.9090909,83,102.9357798
6.08E+01,101.9090909,83,102.9357798
6.08E+01,101.9545455,83,102.9357798
6.08E+01,101.9545455,83.1,102.9357798
6.09E+01,101.9545455,83.1,103.0275229
6.09E+01,101.9545455,83.2,103.0275229
6.09E+01,101.9545455,83.2,103.0275229
6.10E+01,101.9545455,83.2,103.0275229
6.10E+01,101.9545455,83.2,103.0275229
6.10E+01,101.9545455,83.2,103.0275229
6.10E+01,101.9545455,83.3,103.0275229
6.11E+01,101.9545455,83.3,103.0275229
6.11E+01,102,83.3,103.0275229
6.12E+01,102,83.3,103.0275229
6.13E+01,102,83.4,103.0275229
6.13E+01,102,83.4,103.0275229
6.14E+01,102,83.5,103.1192661
6.14E+01,102,83.5,103.1192661
6.14E+01,102,83.5,103.1192661
6.16E+01,102,83.5,103.1192661
6.17E+01,102,83.6,103.1192661
6.17E+01,102,83.6,103.1192661
6.18E+01,102,83.6,103.1192661
6.18E+01,102,83.6,103.1192661
6.18E+01,102.0454545,83.6,103.1192661
6.19E+01,102.0454545,83.7,103.2110092
6.20E+01,102.0454545,83.7,103.2110092
6.21E+01,102.0454545,83.7,103.2110092
6.21E+01,102.0454545,83.7,103.2110092
6.22E+01,102.0454545,83.8,103.2110092
6.23E+01,102.0909091,83.8,103.2110092
6.23E+01,102.0909091,83.8,103.3027523
6.24E+01,102.0909091,83.8,103.3027523
6.24E+01,102.0909091,83.8,103.3027523
6.24E+01,102.0909091,83.8,103.3027523
6.25E+01,102.0909091,83.8,103.3027523
6.26E+01,102.0909091,83.9,103.3027523
6.27E+01,102.0909091,83.9,103.3027523
6.27E+01,102.1363636,83.9,103.3944954
6.27E+01,102.1363636,83.9,103.3944954
6.28E+01,102.1363636,84,103.3944954
6.28E+01,102.1818182,84,103.4862385
6.32E+01,102.1818182,84,103.4862385
6.32E+01,102.1818182,84,103.4862385
6.33E+01,102.1818182,84,103.4862385
6.33E+01,102.1818182,84,103.4862385
6.34E+01,102.1818182,84,103.4862385
6.34E+01,102.1818182,84,103.5779817
6.35E+01,102.1818182,84.1,103.5779817
6.35E+01,102.2272727,84.1,103.5779817
6.36E+01,102.2272727,84.1,103.5779817
6.38E+01,102.2272727,84.1,103.5779817
6.39E+01,102.2272727,84.2,103.5779817
6.40E+01,102.2272727,84.2,103.5779817
6.40E+01,102.2272727,84.2,103.5779817
6.40E+01,102.2272727,84.2,103.6697248
6.41E+01,102.2272727,84.2,103.6697248
6.41E+01,102.2727273,84.3,103.6697248
6.42E+01,102.2727273,84.3,103.7614679
6.42E+01,102.2727273,84.3,103.7614679
6.43E+01,102.2727273,84.3,103.7614679
6.43E+01,102.2727273,84.3,103.7614679
6.43E+01,102.2727273,84.3,103.7614679
6.43E+01,102.3181818,84.3,103.7614679
6.44E+01,102.3181818,84.3,103.7614679
6.44E+01,102.3636364,84.4,103.7614679
6.45E+01,102.3636364,84.4,103.853211
6.46E+01,102.3636364,84.4,103.853211
6.46E+01,102.3636364,84.4,103.853211
6.47E+01,102.3636364,84.4,103.853211
6.48E+01,102.4090909,84.5,103.9449541
6.50E+01,102.4090909,84.5,103.9449541
6.50E+01,102.4090909,84.5,103.9449541
6.53E+01,102.4090909,84.5,103.9449541
6.55E+01,102.4090909,84.5,104.0366972
6.55E+01,102.4090909,84.6,104.0366972
6.55E+01,102.4545455,84.6,104.0366972
6.56E+01,102.4545455,84.6,104.1284404
6.56E+01,102.4545455,84.6,104.1284404
6.56E+01,102.4545455,84.7,104.2201835
6.57E+01,102.4545455,84.7,104.2201835
6.58E+01,102.4545455,84.7,104.2201835
6.58E+01,102.4545455,84.7,104.3119266
6.59E+01,102.5,84.7,104.4036697
6.59E+01,102.5,84.8,104.4036697
6.59E+01,102.5,84.8,104.4036697
6.59E+01,102.5,84.8,104.4036697
6.60E+01,102.5,84.8,104.4954128
6.60E+01,102.5454545,84.8,104.4954128
6.61E+01,102.5454545,84.8,104.4954128
6.62E+01,102.5454545,84.9,104.587156
6.65E+01,102.5909091,84.9,104.587156
6.66E+01,102.5909091,84.9,104.6788991
6.68E+01,102.5909091,84.9,104.6788991
6.69E+01,102.5909091,85,104.6788991
6.69E+01,102.5909091,85,104.7706422
6.69E+01,102.6363636,85,104.7706422
6.70E+01,102.6363636,85,104.7706422
6.70E+01,102.6363636,85,104.7706422
6.70E+01,102.6818182,85,104.7706422
6.70E+01,102.6818182,85.1,104.7706422
6.71E+01,102.6818182,85.1,104.8623853
6.71E+01,102.6818182,85.1,104.8623853
6.72E+01,102.6818182,85.1,104.8623853
6.72E+01,102.7272727,85.1,104.8623853
6.72E+01,102.7272727,85.1,104.8623853
6.75E+01,102.7272727,85.1,104.8623853
6.75E+01,102.7272727,85.2,104.9541284
6.77E+01,102.7727273,85.2,104.9541284
6.77E+01,102.7727273,85.2,104.9541284
6.78E+01,102.7727273,85.2,104.9541284
6.78E+01,102.7727273,85.2,105.0458716
6.79E+01,102.7727273,85.2,105.0458716
6.79E+01,102.8181818,85.2,105.0458716
6.80E+01,102.8181818,85.2,105.1376147
6.80E+01,102.8181818,85.2,105.1376147
6.80E+01,102.8181818,85.3,105.1376147
6.81E+01,102.8181818,85.3,105.2293578
6.81E+01,102.8181818,85.3,105.2293578
6.83E+01,102.8181818,85.3,105.3211009
6.85E+01,102.8181818,85.4,105.3211009
6.85E+01,102.8181818,85.4,105.412844
6.86E+01,102.8181818,85.4,105.5045872
6.86E+01,102.8181818,85.4,105.5045872
6.87E+01,102.8636364,85.4,105.5045872
6.88E+01,102.8636364,85.4,105.5045872
6.88E+01,102.8636364,85.4,105.5045872
6.88E+01,102.8636364,85.4,105.5963303
6.88E+01,102.8636364,85.5,105.7798165
6.89E+01,102.9090909,85.5,105.8715596
6.89E+01,102.9090909,85.5,106.146789
6.89E+01,102.9090909,85.5,106.3302752
6.90E+01,102.9545455,85.5,106.3302752
6.92E+01,102.9545455,85.5,106.3302752
6.93E+01,102.9545455,85.5,106.4220183
6.93E+01,102.9545455,85.5,106.6055046
6.95E+01,102.9545455,85.6,106.6055046
6.95E+01,102.9545455,85.6,106.6972477
6.96E+01,102.9545455,85.6,106.6972477
6.96E+01,103,85.6,106.6972477
6.97E+01,103,85.6,106.7889908
6.97E+01,103,85.6,107.1559633
6.97E+01,103,85.6,107.1559633
6.98E+01,103,85.6,107.1559633
6.98E+01,103,85.6,107.1559633
6.98E+01,103.0454545,85.7,107.2477064
6.99E+01,103.0454545,85.7,107.2477064
7.01E+01,103.0454545,85.7,107.3394495
7.02E+01,103.0454545,85.7,107.3394495
7.03E+01,103.0454545,85.7,107.4311927
7.03E+01,103.0454545,85.7,108.3486239
7.03E+01,103.0909091,85.7,109.4495413
7.03E+01,103.1363636,85.7,109.6330275
7.05E+01,103.1363636,85.8,110.3669725
7.05E+01,103.1363636,85.8,111.0091743
7.07E+01,103.1363636,85.8,
7.07E+01,103.1818182,85.8,
7.07E+01,103.1818182,85.8,
7.07E+01,103.1818182,85.8,
7.08E+01,103.1818182,85.9,
7.08E+01,103.1818182,85.9,
7.11E+01,103.2272727,85.9,
7.11E+01,103.2272727,85.9,
7.12E+01,103.2272727,85.9,
7.13E+01,103.2272727,85.9,
7.14E+01,103.2727273,85.9,
7.16E+01,103.2727273,85.9,
7.16E+01,103.2727273,85.9,
7.17E+01,103.3181818,86,
7.17E+01,103.3181818,86,
7.18E+01,103.3181818,86,
7.18E+01,103.3636364,86,
7.18E+01,103.3636364,86,
7.18E+01,103.3636364,86,
7.18E+01,103.3636364,86,
7.19E+01,103.3636364,86,
7.19E+01,103.3636364,86.1,
7.20E+01,103.3636364,86.1,
7.20E+01,103.4090909,86.1,
7.20E+01,103.4090909,86.1,
7.21E+01,103.5,86.1,
7.21E+01,103.5,86.1,
7.21E+01,103.5,86.1,
7.22E+01,103.5,86.1,
7.23E+01,103.5,86.1,
7.23E+01,103.5454545,86.1,
7.24E+01,103.5454545,86.2,
7.25E+01,103.5454545,86.2,
7.25E+01,103.5454545,86.2,
7.25E+01,103.5454545,86.2,
7.26E+01,103.5909091,86.2,
7.26E+01,103.5909091,86.3,
7.27E+01,103.5909091,86.3,
7.27E+01,103.6363636,86.3,
7.27E+01,103.6363636,86.3,
7.29E+01,103.6363636,86.3,
7.30E+01,103.6363636,86.4,
7.32E+01,103.6363636,86.4,
7.32E+01,103.6818182,86.4,
7.32E+01,103.6818182,86.4,
7.32E+01,103.6818182,86.4,
7.33E+01,103.6818182,86.4,
7.34E+01,103.7272727,86.4,
7.34E+01,103.7272727,86.4,
7.34E+01,103.7272727,86.4,
7.35E+01,103.7727273,86.5,
7.35E+01,103.8636364,86.5,
7.36E+01,103.8636364,86.5,
7.36E+01,103.9090909,86.5,
7.36E+01,103.9090909,86.5,
7.37E+01,103.9090909,86.5,
7.37E+01,104.0454545,86.6,
7.37E+01,104.0909091,86.6,
7.37E+01,104.0909091,86.6,
7.37E+01,104.0909091,86.6,
7.38E+01,104.1363636,86.6,
7.39E+01,104.1363636,86.6,
7.39E+01,104.1818182,86.6,
7.39E+01,104.2272727,86.6,
7.39E+01,104.2272727,86.6,
7.41E+01,104.2272727,86.7,
7.41E+01,104.2727273,86.7,
7.42E+01,104.4090909,86.7,
7.42E+01,104.4090909,86.7,
7.43E+01,104.4545455,86.7,
7.43E+01,104.4545455,86.7,
7.44E+01,104.4545455,86.7,
7.44E+01,104.4545455,86.8,
7.44E+01,104.5454545,86.8,
7.44E+01,104.7272727,86.8,
7.46E+01,104.7272727,86.8,
7.46E+01,104.7272727,86.8,
7.46E+01,104.8636364,86.8,
7.46E+01,104.8636364,86.8,
7.47E+01,105.0454545,86.9,
7.47E+01,105.1363636,86.9,
7.47E+01,105.1818182,86.9,
7.47E+01,105.2272727,86.9,
7.47E+01,105.2727273,86.9,
7.48E+01,105.2727273,86.9,
7.48E+01,105.2727273,86.9,
7.48E+01,105.3636364,86.9,
7.49E+01,105.4090909,86.9,
7.49E+01,105.4545455,87,
7.49E+01,105.5,87,
7.50E+01,105.5,87,
7.50E+01,105.7272727,87,
7.50E+01,105.7727273,87,
7.50E+01,105.8181818,87,
7.51E+01,105.9090909,87,
7.51E+01,106.1363636,87,
7.53E+01,106.5,87,
7.53E+01,106.5,87,
7.53E+01,106.5909091,87.1,
7.54E+01,106.5909091,87.1,
7.55E+01,107,87.1,
7.55E+01,107.2727273,87.1,
7.55E+01,,87.1,
7.55E+01,,87.1,
7.56E+01,,87.1,
7.56E+01,,87.1,
7.57E+01,,87.2,
7.57E+01,,87.2,
7.58E+01,,87.2,
7.58E+01,,87.2,
7.58E+01,,87.2,
7.59E+01,,87.2,
7.59E+01,,87.2,
7.59E+01,,87.2,
7.60E+01,,87.2,
7.60E+01,,87.3,
7.60E+01,,87.3,
7.60E+01,,87.3,
7.60E+01,,87.3,
7.60E+01,,87.3,
7.61E+01,,87.3,
7.61E+01,,87.3,
7.61E+01,,87.3,
7.61E+01,,87.3,
7.61E+01,,87.4,
7.64E+01,,87.4,
7.64E+01,,87.4,
7.64E+01,,87.4,
7.64E+01,,87.4,
7.64E+01,,87.4,
7.64E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.65E+01,,87.4,
7.67E+01,,87.5,
7.67E+01,,87.5,
7.68E+01,,87.5,
7.68E+01,,87.5,
7.68E+01,,87.6,
7.68E+01,,87.6,
7.69E+01,,87.6,
7.69E+01,,87.6,
7.69E+01,,87.6,
7.69E+01,,87.6,
7.70E+01,,87.7,
7.70E+01,,87.7,
7.70E+01,,87.7,
7.71E+01,,87.7,
7.71E+01,,87.7,
7.71E+01,,87.7,
7.72E+01,,87.7,
7.72E+01,,87.7,
7.73E+01,,87.7,
7.73E+01,,87.8,
7.73E+01,,87.8,
7.73E+01,,87.8,
7.74E+01,,87.8,
7.74E+01,,87.8,
7.74E+01,,87.9,
7.75E+01,,87.9,
7.76E+01,,87.9,
7.76E+01,,87.9,
7.76E+01,,87.9,
7.77E+01,,88,
7.77E+01,,88,
7.78E+01,,88,
7.78E+01,,88,
7.78E+01,,88,
7.79E+01,,88,
7.80E+01,,88,
7.82E+01,,88,
7.82E+01,,88,
7.82E+01,,88,
7.83E+01,,88,
7.83E+01,,88,
7.84E+01,,88,
7.84E+01,,88,
7.84E+01,,88.1,
7.85E+01,,88.1,
7.86E+01,,88.1,
7.86E+01,,88.1,
7.86E+01,,88.1,
7.87E+01,,88.1,
7.87E+01,,88.1,
7.88E+01,,88.1,
7.88E+01,,88.1,
7.91E+01,,88.1,
7.91E+01,,88.2,
7.92E+01,,88.2,
7.92E+01,,88.2,
7.92E+01,,88.2,
7.92E+01,,88.2,
7.93E+01,,88.2,
7.94E+01,,88.2,
7.94E+01,,88.2,
7.95E+01,,88.3,
7.95E+01,,88.3,
7.97E+01,,88.3,
7.97E+01,,88.3,
7.98E+01,,88.3,
7.98E+01,,88.3,
7.98E+01,,88.3,
7.99E+01,,88.3,
7.99E+01,,88.3,
7.99E+01,,88.3,
7.99E+01,,88.3,
8.00E+01,,88.3,
8.00E+01,,88.3,
8.00E+01,,88.3,
8.00E+01,,88.3,
8.00E+01,,88.3,
8.01E+01,,88.4,
8.01E+01,,88.4,
8.01E+01,,88.4,
8.01E+01,,88.4,
8.01E+01,,88.4,
8.01E+01,,88.4,
8.02E+01,,88.4,
8.02E+01,,88.5,
8.02E+01,,88.5,
8.03E+01,,88.5,
8.03E+01,,88.5,
8.04E+01,,88.5,
8.04E+01,,88.5,
8.04E+01,,88.5,
8.04E+01,,88.5,
8.04E+01,,88.5,
8.04E+01,,88.5,
8.05E+01,,88.5,
8.05E+01,,88.5,
8.06E+01,,88.5,
8.06E+01,,88.5,
8.07E+01,,88.6,
8.07E+01,,88.6,
8.07E+01,,88.6,
8.07E+01,,88.6,
8.08E+01,,88.6,
8.08E+01,,88.6,
8.09E+01,,88.6,
8.09E+01,,88.6,
8.09E+01,,88.6,
8.09E+01,,88.6,
8.11E+01,,88.6,
8.11E+01,,88.6,
8.12E+01,,88.6,
8.12E+01,,88.6,
8.12E+01,,88.6,
8.12E+01,,88.6,
8.13E+01,,88.6,
8.13E+01,,88.7,
8.13E+01,,88.7,
8.13E+01,,88.7,
8.13E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.15E+01,,88.7,
8.16E+01,,88.7,
8.16E+01,,88.7,
8.16E+01,,88.7,
8.17E+01,,88.7,
8.17E+01,,88.7,
8.17E+01,,88.7,
8.18E+01,,88.7,
8.18E+01,,88.7,
8.18E+01,,88.7,
8.18E+01,,88.7,
8.18E+01,,88.7,
8.19E+01,,88.8,
8.19E+01,,88.8,
8.19E+01,,88.8,
8.19E+01,,88.8,
8.20E+01,,88.8,
8.20E+01,,88.8,
8.20E+01,,88.8,
8.21E+01,,88.8,
8.21E+01,,88.8,
8.21E+01,,88.8,
8.22E+01,,88.8,
8.22E+01,,88.8,
8.23E+01,,88.8,
8.23E+01,,88.9,
8.24E+01,,88.9,
8.24E+01,,88.9,
8.24E+01,,88.9,
8.24E+01,,88.9,
8.24E+01,,88.9,
8.24E+01,,88.9,
8.25E+01,,88.9,
8.25E+01,,88.9,
8.25E+01,,88.9,
8.26E+01,,88.9,
8.26E+01,,88.9,
8.26E+01,,88.9,
8.26E+01,,88.9,
8.26E+01,,88.9,
8.27E+01,,88.9,
8.28E+01,,88.9,
8.28E+01,,89,
8.28E+01,,89,
8.29E+01,,89,
8.29E+01,,89,
8.30E+01,,89,
8.30E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89,
8.31E+01,,89.1,
8.32E+01,,89.1,
8.32E+01,,89.1,
8.32E+01,,89.1,
8.32E+01,,89.1,
8.32E+01,,89.1,
8.33E+01,,89.1,
8.33E+01,,89.1,
8.33E+01,,89.1,
8.34E+01,,89.1,
8.34E+01,,89.1,
8.34E+01,,89.1,
8.34E+01,,89.1,
8.35E+01,,89.1,
8.35E+01,,89.1,
8.35E+01,,89.2,
8.36E+01,,89.2,
8.36E+01,,89.2,
8.37E+01,,89.2,
8.37E+01,,89.2,
8.38E+01,,89.2,
8.38E+01,,89.2,
8.38E+01,,89.2,
8.39E+01,,89.2,
8.39E+01,,89.2,
8.39E+01,,89.3,
8.39E+01,,89.3,
8.40E+01,,89.3,
8.40E+01,,89.3,
8.40E+01,,89.3,
8.41E+01,,89.3,
8.41E+01,,89.3,
8.41E+01,,89.3,
8.42E+01,,89.3,
8.42E+01,,89.3,
8.43E+01,,89.3,
8.43E+01,,89.4,
8.43E+01,,89.4,
8.43E+01,,89.4,
8.43E+01,,89.4,
8.44E+01,,89.4,
8.44E+01,,89.4,
8.44E+01,,89.4,
8.45E+01,,89.4,
8.45E+01,,89.4,
8.45E+01,,89.4,
8.45E+01,,89.4,
8.45E+01,,89.4,
8.46E+01,,89.4,
8.46E+01,,89.4,
8.46E+01,,89.5,
8.46E+01,,89.5,
